pin,slack
CoreGPIO_0/xhdl1_GEN_BITS[6]_REG_GEN_CONFIG_reg[6][2]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[6]_REG_GEN_CONFIG_reg[6][2]:Q,4040
CoreGPIO_0/xhdl1_GEN_BITS[6]_REG_GEN_CONFIG_reg[6][2]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[6]_REG_GEN_CONFIG_reg[6][2]:SLn,
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_3[7]:A,4804
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_3[7]:B,4761
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_3[7]:C,2776
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_3[7]:D,2570
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_3[7]:Y,2570
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[31]:A,4246
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[31]:B,3070
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[31]:C,6791
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[31]:D,4529
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[31]:Y,3070
reg_apb_wrp_0/reg16x8_0/mem_14_[3]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_14_[3]:ALn,4768
reg_apb_wrp_0/reg16x8_0/mem_14_[3]:CLK,4804
reg_apb_wrp_0/reg16x8_0/mem_14_[3]:D,6783
reg_apb_wrp_0/reg16x8_0/mem_14_[3]:EN,4752
reg_apb_wrp_0/reg16x8_0/mem_14_[3]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_14_[3]:Q,4804
reg_apb_wrp_0/reg16x8_0/mem_14_[3]:SD,
reg_apb_wrp_0/reg16x8_0/mem_14_[3]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[5]_gpin1[5]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[5]_gpin1[5]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[5]_gpin1[5]:CLK,8711
CoreGPIO_0/xhdl1_GEN_BITS[5]_gpin1[5]:D,
CoreGPIO_0/xhdl1_GEN_BITS[5]_gpin1[5]:EN,
CoreGPIO_0/xhdl1_GEN_BITS[5]_gpin1[5]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[5]_gpin1[5]:Q,8711
CoreGPIO_0/xhdl1_GEN_BITS[5]_gpin1[5]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[5]_gpin1[5]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19]2_0_a4_0_a2:A,5824
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19]2_0_a4_0_a2:B,5897
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19]2_0_a4_0_a2:C,3484
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19]2_0_a4_0_a2:D,4066
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19]2_0_a4_0_a2:Y,3484
CoreGPIO_0/edge_pos_2_sqmuxa_2_i_0_0:A,2171
CoreGPIO_0/edge_pos_2_sqmuxa_2_i_0_0:B,7664
CoreGPIO_0/edge_pos_2_sqmuxa_2_i_0_0:C,6692
CoreGPIO_0/edge_pos_2_sqmuxa_2_i_0_0:Y,2171
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_178_rs_RNIV1V51:A,5998
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_178_rs_RNIV1V51:B,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_178_rs_RNIV1V51:C,5867
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_178_rs_RNIV1V51:Y,5867
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[31]:A,4350
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[31]:B,4177
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[31]:C,3070
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[31]:D,3420
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[31]:Y,3070
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_186:A,6762
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_186:B,4749
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_186:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_186:Y,4749
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_243:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_243:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_243:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_243:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_243:IPB,
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_INTR_reg_9_0_0_m2[0]:A,5715
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_INTR_reg_9_0_0_m2[0]:B,4711
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_INTR_reg_9_0_0_m2[0]:C,5603
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_INTR_reg_9_0_0_m2[0]:D,5423
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_INTR_reg_9_0_0_m2[0]:Y,4711
CoreGPIO_0/xhdl1_GEN_BITS[7]_REG_GEN_CONFIG_reg[7]_RNIEQKB1[2]:A,3909
CoreGPIO_0/xhdl1_GEN_BITS[7]_REG_GEN_CONFIG_reg[7]_RNIEQKB1[2]:B,3859
CoreGPIO_0/xhdl1_GEN_BITS[7]_REG_GEN_CONFIG_reg[7]_RNIEQKB1[2]:C,1801
CoreGPIO_0/xhdl1_GEN_BITS[7]_REG_GEN_CONFIG_reg[7]_RNIEQKB1[2]:D,1141
CoreGPIO_0/xhdl1_GEN_BITS[7]_REG_GEN_CONFIG_reg[7]_RNIEQKB1[2]:Y,1141
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_117_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_117_set:ALn,4774
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_117_set:CLK,4935
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_117_set:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_117_set:EN,4752
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_117_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_117_set:Q,4935
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_117_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_117_set:SLn,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_114:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_114:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_114:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_114:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_114:IPB,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_67_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_67_set:ALn,4755
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_67_set:CLK,5059
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_67_set:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_67_set:EN,4733
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_67_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_67_set:Q,5059
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_67_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_67_set:SLn,
COREAPBLSRAM_0/PREADY_reg6_i:A,6302
COREAPBLSRAM_0/PREADY_reg6_i:B,7755
COREAPBLSRAM_0/PREADY_reg6_i:C,3912
COREAPBLSRAM_0/PREADY_reg6_i:D,5988
COREAPBLSRAM_0/PREADY_reg6_i:Y,3912
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_240_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_240_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_240_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_240_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_240_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_240_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_240_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_240_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_240_rs:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28][1]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28][1]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28][1]:CLK,3792
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28][1]:D,6829
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28][1]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28][1]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28][1]:Q,3792
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28][1]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28][1]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][4]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][4]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][4]:CLK,2593
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][4]:D,6971
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][4]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][4]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][4]:Q,2593
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][4]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][4]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[29]_REG_GEN_CONFIG_reg[29]_RNIU6J52[6]:A,3705
CoreGPIO_0/xhdl1_GEN_BITS[29]_REG_GEN_CONFIG_reg[29]_RNIU6J52[6]:B,3628
CoreGPIO_0/xhdl1_GEN_BITS[29]_REG_GEN_CONFIG_reg[29]_RNIU6J52[6]:C,-66
CoreGPIO_0/xhdl1_GEN_BITS[29]_REG_GEN_CONFIG_reg[29]_RNIU6J52[6]:D,936
CoreGPIO_0/xhdl1_GEN_BITS[29]_REG_GEN_CONFIG_reg[29]_RNIU6J52[6]:Y,-66
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[27]:A,6945
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[27]:B,6852
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[27]:C,5060
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[27]:D,4155
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[27]:Y,4155
CoreGPIO_0/xhdl1_GEN_BITS[22]_REG_GEN_CONFIG_reg[22]_RNI6P291[0]:A,3944
CoreGPIO_0/xhdl1_GEN_BITS[22]_REG_GEN_CONFIG_reg[22]_RNI6P291[0]:B,3901
CoreGPIO_0/xhdl1_GEN_BITS[22]_REG_GEN_CONFIG_reg[22]_RNI6P291[0]:C,1843
CoreGPIO_0/xhdl1_GEN_BITS[22]_REG_GEN_CONFIG_reg[22]_RNI6P291[0]:D,1183
CoreGPIO_0/xhdl1_GEN_BITS[22]_REG_GEN_CONFIG_reg[22]_RNI6P291[0]:Y,1183
CoreGPIO_0/xhdl1_GEN_BITS[5]_REG_GEN_CONFIG_reg[5][2]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[5]_REG_GEN_CONFIG_reg[5][2]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[5]_REG_GEN_CONFIG_reg[5][2]:CLK,2757
CoreGPIO_0/xhdl1_GEN_BITS[5]_REG_GEN_CONFIG_reg[5][2]:D,6818
CoreGPIO_0/xhdl1_GEN_BITS[5]_REG_GEN_CONFIG_reg[5][2]:EN,3348
CoreGPIO_0/xhdl1_GEN_BITS[5]_REG_GEN_CONFIG_reg[5][2]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[5]_REG_GEN_CONFIG_reg[5][2]:Q,2757
CoreGPIO_0/xhdl1_GEN_BITS[5]_REG_GEN_CONFIG_reg[5][2]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[5]_REG_GEN_CONFIG_reg[5][2]:SLn,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[17]:A,4309
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[17]:B,4136
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[17]:C,3029
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[17]:D,3379
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[17]:Y,3029
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_12:B,6555
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_12:C,6934
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_12:IPB,6555
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_12:IPC,6934
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][4]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][4]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][4]:CLK,4409
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][4]:D,6971
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][4]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][4]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][4]:Q,4409
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][4]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[26]_REG_GEN_CONFIG_reg[26][4]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_INTR_reg_9_0_0[0]:A,7851
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_INTR_reg_9_0_0[0]:B,4711
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_INTR_reg_9_0_0[0]:C,5897
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_INTR_reg_9_0_0[0]:D,1933
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_INTR_reg_9_0_0[0]:Y,1933
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[25]:A,6956
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[25]:B,6863
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[25]:C,5071
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[25]:D,4166
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[25]:Y,4166
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[23]:A,6855
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[23]:B,6762
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[23]:C,4970
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[23]:D,4065
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO[23]:Y,4065
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_192:A,6762
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_192:B,4749
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_192:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_192:Y,4749
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_a2_13[2]:A,3046
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_a2_13[2]:B,4928
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_a2_13[2]:Y,3046
CoreGPIO_0/edge_both_2_sqmuxa_18_i:A,2171
CoreGPIO_0/edge_both_2_sqmuxa_18_i:B,7691
CoreGPIO_0/edge_both_2_sqmuxa_18_i:Y,2171
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_5[5]:A,5910
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_5[5]:B,5867
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_5[5]:C,3863
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_5[5]:D,3676
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_5[5]:Y,3676
reg_apb_wrp_0/reg16x8_0/mem_7_[1]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_7_[1]:ALn,4749
reg_apb_wrp_0/reg16x8_0/mem_7_[1]:CLK,5910
reg_apb_wrp_0/reg16x8_0/mem_7_[1]:D,6829
reg_apb_wrp_0/reg16x8_0/mem_7_[1]:EN,4733
reg_apb_wrp_0/reg16x8_0/mem_7_[1]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_7_[1]:Q,5910
reg_apb_wrp_0/reg16x8_0/mem_7_[1]:SD,
reg_apb_wrp_0/reg16x8_0/mem_7_[1]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28]_RNIE3LA2[4]:A,3659
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28]_RNIE3LA2[4]:B,3582
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28]_RNIE3LA2[4]:C,-107
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28]_RNIE3LA2[4]:D,896
CoreGPIO_0/xhdl1_GEN_BITS[28]_REG_GEN_CONFIG_reg[28]_RNIE3LA2[4]:Y,-107
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2][7]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2][7]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2][7]:CLK,3849
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2][7]:D,6716
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2][7]:EN,3510
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2][7]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2][7]:Q,3849
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2][7]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2][7]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_31_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_31_set:ALn,4755
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_31_set:CLK,6048
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_31_set:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_31_set:EN,4733
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_31_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_31_set:Q,6048
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_31_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_31_set:SLn,
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_12[5]:A,2570
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_12[5]:B,2512
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_12[5]:C,2448
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_12[5]:D,2305
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_12[5]:Y,2305
CoreGPIO_0/edge_both_2_sqmuxa_11_i_0:A,2171
CoreGPIO_0/edge_both_2_sqmuxa_11_i_0:B,7664
CoreGPIO_0/edge_both_2_sqmuxa_11_i_0:C,6650
CoreGPIO_0/edge_both_2_sqmuxa_11_i_0:Y,2171
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_169:A,6762
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_169:B,4768
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_169:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_169:Y,4768
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:IPB,
CoreGPIO_0/edge_neg_2_sqmuxa_7_i_a2:A,6642
CoreGPIO_0/edge_neg_2_sqmuxa_7_i_a2:B,6595
CoreGPIO_0/edge_neg_2_sqmuxa_7_i_a2:Y,6595
CoreGPIO_0/xhdl1_GEN_BITS[27]_REG_GEN_CONFIG_reg[27][4]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[27]_REG_GEN_CONFIG_reg[27][4]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[27]_REG_GEN_CONFIG_reg[27][4]:CLK,4287
CoreGPIO_0/xhdl1_GEN_BITS[27]_REG_GEN_CONFIG_reg[27][4]:D,6971
CoreGPIO_0/xhdl1_GEN_BITS[27]_REG_GEN_CONFIG_reg[27][4]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[27]_REG_GEN_CONFIG_reg[27][4]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[27]_REG_GEN_CONFIG_reg[27][4]:Q,4287
CoreGPIO_0/xhdl1_GEN_BITS[27]_REG_GEN_CONFIG_reg[27][4]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[27]_REG_GEN_CONFIG_reg[27][4]:SLn,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_28:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_28:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_28:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_28:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_28:IPB,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_220_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_220_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_220_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_220_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_220_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_220_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_220_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_220_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_220_rs:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_50_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_50_set:ALn,4755
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_50_set:CLK,4770
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_50_set:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_50_set:EN,4733
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_50_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_50_set:Q,4770
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_50_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_50_set:SLn,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[23]:A,4238
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[23]:B,4065
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[23]:C,2958
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[23]:D,3308
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[23]:Y,2958
CoreGPIO_0/edge_both_2_sqmuxa_20_i:A,2171
CoreGPIO_0/edge_both_2_sqmuxa_20_i:B,7691
CoreGPIO_0/edge_both_2_sqmuxa_20_i:Y,2171
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9][0]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9][0]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9][0]:CLK,3499
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9][0]:D,6914
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9][0]:EN,3510
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9][0]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9][0]:Q,3499
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9][0]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9][0]:SLn,
reg_apb_wrp_0/reg16x8_0/mem_7__1_sqmuxa_0_a2:A,4733
reg_apb_wrp_0/reg16x8_0/mem_7__1_sqmuxa_0_a2:B,7471
reg_apb_wrp_0/reg16x8_0/mem_7__1_sqmuxa_0_a2:Y,4733
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[22]:A,4286
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[22]:B,4113
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[22]:C,3006
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[22]:D,3356
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv[22]:Y,3006
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][4]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][4]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][4]:CLK,2643
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][4]:D,6971
