pin,slack
COREAPBLSRAM_0/PRDATA_reg[18]:SD,
COREAPBLSRAM_0/PRDATA_reg[18]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_71_set_RNIN5AJ:A,4888
reg_apb_wrp_0/reg16x8_0/un1_data_out8_71_set_RNIN5AJ:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_71_set_RNIN5AJ:C,4757
reg_apb_wrp_0/reg16x8_0/un1_data_out8_71_set_RNIN5AJ:Y,4757
reg_apb_wrp_0/reg16x8_0/un1_data_out8_154:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_154:B,4816
reg_apb_wrp_0/reg16x8_0/un1_data_out8_154:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_154:Y,4816
reg_apb_wrp_0/reg16x8_0/data_out[5]:ADn,
reg_apb_wrp_0/reg16x8_0/data_out[5]:ALn,
reg_apb_wrp_0/reg16x8_0/data_out[5]:CLK,5407
reg_apb_wrp_0/reg16x8_0/data_out[5]:D,2554
reg_apb_wrp_0/reg16x8_0/data_out[5]:EN,4390
reg_apb_wrp_0/reg16x8_0/data_out[5]:LAT,
reg_apb_wrp_0/reg16x8_0/data_out[5]:Q,5407
reg_apb_wrp_0/reg16x8_0/data_out[5]:SD,
reg_apb_wrp_0/reg16x8_0/data_out[5]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_42:A,6723
reg_apb_wrp_0/reg16x8_0/un1_data_out8_42:B,4845
reg_apb_wrp_0/reg16x8_0/un1_data_out8_42:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_42:Y,4845
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_255:Y,4867
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_268:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_268:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_268:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_268:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_268:IPB,
COREAPBLSRAM_0/PRDATA_reg[12]:ADn,
COREAPBLSRAM_0/PRDATA_reg[12]:ALn,
COREAPBLSRAM_0/PRDATA_reg[12]:CLK,6759
COREAPBLSRAM_0/PRDATA_reg[12]:D,6594
COREAPBLSRAM_0/PRDATA_reg[12]:EN,4297
COREAPBLSRAM_0/PRDATA_reg[12]:LAT,
COREAPBLSRAM_0/PRDATA_reg[12]:Q,6759
COREAPBLSRAM_0/PRDATA_reg[12]:SD,
COREAPBLSRAM_0/PRDATA_reg[12]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:ALn,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:CLK,5024
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:Q,5024
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_228:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_228:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_228:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_228:Y,4867
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[1]:A,3155
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[1]:B,3748
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[1]:C,2510
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[1]:D,2170
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0[1]:Y,2170
reg_apb_wrp_0/reg16x8_0/un1_data_out8_201_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_201_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_201_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_201_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_201_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_201_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_201_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_201_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_201_rs:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227:Y,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_199:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_199:B,4816
reg_apb_wrp_0/reg16x8_0/un1_data_out8_199:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_199:Y,4816
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_1[3]:A,2905
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_1[3]:B,2840
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_1[3]:C,2061
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_1[3]:D,2487
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_1[3]:Y,2061
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_31:B,7312
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_31:C,7226
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_31:IPB,7312
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_31:IPC,7226
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_0_17[3]:A,2736
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_0_17[3]:B,2628
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_0_17[3]:C,2974
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_0_17[3]:Y,2628
reg_apb_wrp_0/reg16x8_0/un1_data_out8_246_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_246_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_246_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_246_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_246_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_246_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_246_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_246_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_246_rs:SLn,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[2]:ADn,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[2]:ALn,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[2]:CLK,6871
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[2]:D,7040
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[2]:EN,2693
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[2]:LAT,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[2]:Q,6871
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[2]:SD,
CoreAPB3_0/g_iaddr_reg_genblk3_iaddr_reg/IADDR_REG[2]:SLn,
ip_interface_inst:A,
ip_interface_inst:B,
ip_interface_inst:C,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_0_18[3]:A,2779
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_0_18[3]:B,1887
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_0_18[3]:C,2769
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_0_18[3]:D,2594
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a2_0_18[3]:Y,1887
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40:B,4845
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40:Y,4845
reg_apb_wrp_0/reg16x8_0/un1_data_out8_160_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_160_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_160_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_160_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_160_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_160_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_160_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_160_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_160_rs:SLn,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_214:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_214:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_214:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_214:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_214:IPB,
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_a3_8[3]:A,2792
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_a3_8[3]:B,4512
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_a3_8[3]:Y,2792
reg_apb_wrp_0/reg16x8_0/un1_data_out8_208:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_208:B,4816
reg_apb_wrp_0/reg16x8_0/un1_data_out8_208:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_208:Y,4816
reg_apb_wrp_0/reg16x8_0/un1_data_out8_138_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_138_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_138_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_138_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_138_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_138_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_138_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_138_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_138_rs:SLn,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_143:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_143:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_143:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_143:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_241_rs_RNIDGQV:A,4888
reg_apb_wrp_0/reg16x8_0/un1_data_out8_241_rs_RNIDGQV:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_241_rs_RNIDGQV:C,4757
reg_apb_wrp_0/reg16x8_0/un1_data_out8_241_rs_RNIDGQV:Y,4757
reg_apb_wrp_0/reg16x8_0/un1_data_out8_207:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_207:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_207:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_207:Y,4867
reg_apb_wrp_0/reg16x8_0/mem_5_[1]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_5_[1]:ALn,4816
reg_apb_wrp_0/reg16x8_0/mem_5_[1]:CLK,5655
reg_apb_wrp_0/reg16x8_0/mem_5_[1]:D,7051
reg_apb_wrp_0/reg16x8_0/mem_5_[1]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_5_[1]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_5_[1]:Q,5655
reg_apb_wrp_0/reg16x8_0/mem_5_[1]:SD,
reg_apb_wrp_0/reg16x8_0/mem_5_[1]:SLn,
reg_apb_wrp_0/reg16x8_0/mem_11_[7]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_11_[7]:ALn,4867
reg_apb_wrp_0/reg16x8_0/mem_11_[7]:CLK,4938
reg_apb_wrp_0/reg16x8_0/mem_11_[7]:D,6926
reg_apb_wrp_0/reg16x8_0/mem_11_[7]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_11_[7]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_11_[7]:Q,4938
reg_apb_wrp_0/reg16x8_0/mem_11_[7]:SD,
reg_apb_wrp_0/reg16x8_0/mem_11_[7]:SLn,
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_7[7]:A,4757
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_7[7]:B,4671
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_7[7]:C,2724
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_7[7]:D,2554
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0_i_7[7]:Y,2554
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_20:A,2532
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_20:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_20:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_20:IPA,2532
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_20:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_97_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_97_set:ALn,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_97_set:CLK,4888
reg_apb_wrp_0/reg16x8_0/un1_data_out8_97_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_97_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_97_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_97_set:Q,4888
reg_apb_wrp_0/reg16x8_0/un1_data_out8_97_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_97_set:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_167:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_167:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_167:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_167:Y,4867
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:ALn,4751
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:CLK,4671
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:D,7149
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:Q,4671
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:SD,
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:SLn,
FCCC_0/CCC_INST/IP_INTERFACE_0:A,
FCCC_0/CCC_INST/IP_INTERFACE_0:B,
FCCC_0/CCC_INST/IP_INTERFACE_0:C,
FCCC_0/CCC_INST/IP_INTERFACE_0:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_0:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_245_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_245_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_245_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_245_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_245_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_245_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_245_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_245_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_245_rs:SLn,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3[3]:A,2666
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3[3]:B,3665
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3[3]:C,2790
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_a3[3]:Y,2666
COREAPBLSRAM_0/PRDATA_reg[9]:ADn,
COREAPBLSRAM_0/PRDATA_reg[9]:ALn,
COREAPBLSRAM_0/PRDATA_reg[9]:CLK,6667
COREAPBLSRAM_0/PRDATA_reg[9]:D,6597
COREAPBLSRAM_0/PRDATA_reg[9]:EN,4297
COREAPBLSRAM_0/PRDATA_reg[9]:LAT,
COREAPBLSRAM_0/PRDATA_reg[9]:Q,6667
COREAPBLSRAM_0/PRDATA_reg[9]:SD,
COREAPBLSRAM_0/PRDATA_reg[9]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35:A,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35:B,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_35:Y,4890
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_226:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_226:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_226:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_226:Y,4867
hello_regs_MSS_0/MMUART_0_RXD_PAD/U_IOPAD:PAD,
hello_regs_MSS_0/MMUART_0_RXD_PAD/U_IOPAD:Y,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[16]:A,2745
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[16]:B,2482
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[16]:C,6722
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[16]:D,4334
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[16]:Y,2482
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_227_rs:SLn,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_10:B,7235
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_10:IPB,7235
reg_apb_wrp_0/reg16x8_0/un1_data_out8_68:A,6723
reg_apb_wrp_0/reg16x8_0/un1_data_out8_68:B,4787
reg_apb_wrp_0/reg16x8_0/un1_data_out8_68:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_68:Y,4787
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:IPB,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[4]:A,3687
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[4]:B,6493
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[4]:C,2559
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[4]:D,2061
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_0_0[4]:Y,2061
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:IPB,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_0:B,6922
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_0:C,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_0:IPB,6922
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_0:IPC,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_263:A,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_263:B,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_263:C,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_263:IPA,
hello_regs_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_263:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40_set:ALn,4845
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40_set:CLK,5967
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40_set:Q,5967
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_40_set:SLn,
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:ALn,4867
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:CLK,4757
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:D,7051
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:EN,3299
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:Q,4757
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:SD,
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs_RNI55JJ:A,5155
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs_RNI55JJ:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs_RNI55JJ:C,5024
reg_apb_wrp_0/reg16x8_0/un1_data_out8_209_rs_RNI55JJ:Y,5024
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118_set:ALn,4890
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118_set:CLK,5069
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118_set:EN,3299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118_set:Q,5069
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_118_set:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_187_rs_RNI7LTR:A,5786
reg_apb_wrp_0/reg16x8_0/un1_data_out8_187_rs_RNI7LTR:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_187_rs_RNI7LTR:C,5655
reg_apb_wrp_0/reg16x8_0/un1_data_out8_187_rs_RNI7LTR:Y,5655
reg_apb_wrp_0/reg16x8_0/un1_data_out8_10_set_RNI9A5D:A,6139
reg_apb_wrp_0/reg16x8_0/un1_data_out8_10_set_RNI9A5D:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_10_set_RNI9A5D:C,6008
reg_apb_wrp_0/reg16x8_0/un1_data_out8_10_set_RNI9A5D:Y,6008
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_6:B,7088
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_6:C,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_6:IPB,7088
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_6:IPC,
FCCC_0/CCC_INST/IP_INTERFACE_13:A,
FCCC_0/CCC_INST/IP_INTERFACE_13:B,
FCCC_0/CCC_INST/IP_INTERFACE_13:C,
FCCC_0/CCC_INST/IP_INTERFACE_13:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_13:IPC,
FCCC_0/CCC_INST/IP_INTERFACE_11:A,
FCCC_0/CCC_INST/IP_INTERFACE_11:B,
FCCC_0/CCC_INST/IP_INTERFACE_11:C,
FCCC_0/CCC_INST/IP_INTERFACE_11:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_11:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set_RNIOHIQ:A,4802
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set_RNIOHIQ:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set_RNIOHIQ:C,4671
reg_apb_wrp_0/reg16x8_0/un1_data_out8_22_set_RNIOHIQ:Y,4671
reg_apb_wrp_0/reg16x8_0/un1_data_out8_206:A,6762
reg_apb_wrp_0/reg16x8_0/un1_data_out8_206:B,4867
reg_apb_wrp_0/reg16x8_0/un1_data_out8_206:C,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_206:Y,4867
reg_apb_wrp_0/reg16x8_0/mem_3_[6]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_3_[6]:ALn,4867
reg_apb_wrp_0/reg16x8_0/mem_3_[6]:CLK,4512
reg_apb_wrp_0/reg16x8_0/mem_3_[6]:D,7149
